"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"14.09.2023","87,13","86,91","87,23","86,81","105,38K","0,28%"
"13.09.2023","86,88","87,01","87,01","86,67","114,90K","-0,08%"
"12.09.2023","86,95","87,01","87,04","86,86","74,35K","0,01%"
"11.09.2023","86,94","87,18","87,19","86,90","113,83K","-12,31%"
"09.09.2023","99,14","99,14","99,14","99,14","","13,79%"
"08.09.2023","87,13","87,04","87,23","86,81","105,96K","0,10%"
"06.09.2023","87,04","87,13","87,34","86,60","103,68K","0,20%"
"05.09.2023","86,86","86,50","87,48","86,30","310,77K","0,65%"
"04.09.2023","86,30","86,60","86,86","86,07","153,26K","-12,39%"
"02.09.2023","98,50","98,50","98,50","98,50","","13,85%"
"01.09.2023","86,52","86,54","86,95","86,33","102,00K","-0,02%"
"31.08.2023","86,54","86,42","86,66","86,36","109,03K","0,28%"
"30.08.2023","86,29","86,29","86,32","86,06","119,96K","0,00%"
"29.08.2023","86,29","86,24","86,29","85,99","91,06K","0,17%"
"28.08.2023","86,15","86,24","86,24","86,06","119,78K","-0,03%"
"25.08.2023","86,17","86,01","86,29","85,95","95,84K","0,16%"
"24.08.2023","86,03","85,99","86,13","85,82","82,29K","0,05%"
"23.08.2023","85,99","85,88","86,15","85,66","114,20K","0,12%"
"22.08.2023","85,88","86,25","86,25","85,42","138,48K","-0,32%"
"21.08.2023","86,16","86,28","86,33","85,98","131,21K","-0,10%"
"18.08.2023","86,25","86,18","86,33","85,90","104,43K","0,46%"
"17.08.2023","85,86","86,19","86,19","85,80","86,96K","-0,20%"
"16.08.2023","86,03","85,96","86,03","85,65","120,37K","0,08%"
"15.08.2023","85,96","85,86","85,96","85,73","98,61K","0,12%"
"14.08.2023","85,86","85,84","85,95","85,63","141,51K","-0,02%"
"11.08.2023","85,88","85,73","85,98","85,56","98,93K","0,38%"
"10.08.2023","85,55","85,70","85,99","85,29","135,41K","-0,29%"
"09.08.2023","85,81","85,63","85,82","85,29","100,26K","0,20%"
"08.08.2023","85,63","85,48","85,87","85,17","100,99K","0,09%"
"07.08.2023","85,55","84,60","85,71","84,60","91,53K","1,13%"
"04.08.2023","84,60","84,36","84,86","84,36","102,94K","0,40%"
"03.08.2023","84,26","84,53","85,02","84,12","116,66K","-0,01%"
"02.08.2023","84,27","84,43","84,85","84,23","115,08K","-0,13%"
"01.08.2023","84,38","85,12","85,42","84,03","134,24K","-0,63%"
"31.07.2023","84,92","84,56","84,97","84,56","130,33K","0,43%"
"28.07.2023","84,56","84,29","84,60","84,17","102,67K","0,51%"
"27.07.2023","84,13","84,33","84,41","83,74","104,44K","-0,12%"
"26.07.2023","84,23","84,35","84,43","83,83","100,24K","-0,13%"
"25.07.2023","84,35","84,25","84,63","84,24","88,31K","0,15%"
"24.07.2023","84,22","83,98","84,35","83,79","87,62K","0,25%"
